name;sku;subtitle;description;category1;category2;category3;image;ribbon;ribbonColor;weight;price;recommended_price;quantity;enabled;taxClassCode;shipping_freight;fixed_shipping_rate_only;shippingType;shippingMethodMarkup;shippingFlatRate;shippingDisabledMethods;shippingEnabledMethods;upc;brand;seo_title;seo_description;product_url;product_id
Lieblingslieder zur Weihnachtszeit;cd2-0023;CD;"<p>Von Sankt Martin, über Nikolaus bis zum neuen Jahr. Die Lieblingslieder zur Weihnachtszeit haben 20 Lieder auf der CD, die zur gemütlichen Zeit rund um das Weihnachtsfest passen. Aufgelockert werden die musikalischen Beiträge durch 5 Gedichte von klassichen deutschen Dichtern. Wir sagen: Ho Ho Ho! und viel Spaß beim Hören und Mitsingen.
</p><h5>Hörprobe
</h5><p><audio controls="""" preload=""metadata"" style="" width:100%;""><br>	<source src=""http://www.hoerthin.de/audiovorschau/snippet_XMAS.mp3"" type=""audio/mpeg""></audio>
</p><h5>Liederliste
</h5><p>Minimusikersong / Ich geh mit meiner Laterne / St. Martin / Es ist für uns eine Zeit angekommen / Leise rieselt der Schnee / Morgen, Kinder, wird's was geben / Lasst uns froh und munter sein / Vom Himmel hoch, da komm ich her / Ihr Kinderlein kommet / Maria durch den Dornwald ging / Go, tell it on the mountain / Fröhliche Weihnacht überall / Kling, Glöckchen, klingelingeling / O Tannenbaum / Alle Jahre wieder / Stille Nacht / We wish you a merry christmas / Kleine Igel schlafen gern / Jingle Bells / Schneeflöckchen, Weissröckchen
</p>";Musik für Zuhause / CDs + Tonies;;;https://d2j6dbq0eux0bg.cloudfront.net/images/39150140/1892423181.jpg;;;0.40;12.0;;167;yes;default;0.00;no;GLOBAL_METHODS;0.00;0.00;;4124-1603475917879;;;Lieblingslieder zur Weihnachtszeit |💿Kinderlieder | minimusiker.de;beliebte Kinderlieder ♡ Lieblingslieder zur Weihnachtszeit ♡ 20 klassische Kinderlieder zu Weihnachtszeit, inkl. 5 klassische Gedichte 🎵CD jetzt im Minimusiker-Shop bestellen! ✔;https://minimusiker.de/shop/#!/Lieblingslieder-zur-Weihnachtszeit/p/253644201;253644201
Lieblingslieder zur Weihnachtszeit;cd2digi-0026;digital;"<h2>Download: Lieblingslieder zur Weihnachtszeit</h2><p><br>
</p><hr><br>Von Sankt Martin, über Nikolaus bis zum neuen Jahr. Die Lieblingslieder zur Weihnachtszeit haben 20 Lieder, die zur gemütlichen Zeit rund um das Weihnachtsfest passen. Aufgelockert werden die musikalischen Beiträge durch 5 Gedichte von klassichen deutschen Dichtern. Wir sagen: Ho Ho Ho! und viel Spaß beim Hören und Mitsingen.<p><br><br>
</p><p><br><br><br>Mit dabei: Unser neuer Song ""Kommt, wir zünden Kerzen an"".
</p><p><br><br>
</p><p><br><br><br>
</p><h4 class=""fett"">LIEDERLISTE</h4><p><br><br>Minimusikersong / Ich geh mit meiner Laterne / St. Martin / Es ist für uns eine Zeit angekommen / Leise rieselt der Schnee / Morgen, Kinder, wird's was geben / Lasst uns froh und munter sein / Vom Himmel hoch, da komm ich her / Ihr Kinderlein kommet / Maria durch den Dornwald ging / Go, tell it on the mountain / Fröhliche Weihnacht überall / Kling, Glöckchen, klingelingeling / O Tannenbaum / Alle Jahre wieder / Stille Nacht / We wish you a merry christmas / Kleine Igel schlafen gern / Jingle Bells / Schneeflöckchen, Weissröckchen
</p><h5>
Hörprobe
</h5><p><audio controls="""" preload=""metadata"" style="" width:100%;""><br>	<source src=""http://www.minimusiker.de/audio/Snippet.mp3"" type=""audio/mpeg""><br>	Dein Browser unterstützt leider keine Wiedergabe von Audio-Dateien.<br></audio>
</p><p><br><br>
</p><p><br><br>
</p><p><br><br><br>
</p><p>Der  Download ist bei allen 3 Versionen gleich. Du hilfst uns aber mit deinem Beitrag durch die momentane Zeit zu kommen und weiter Musik zu machen. Dafür sind wir sehr dankbar!
</p><p class=""fett"">ENTSCHEIDE SELBST, WAS DU BEZAHLEN MÖCHTEST.
</p>";Musik für Zuhause / Songs;;;;;;;0.0;;;no;default;0.00;no;GLOBAL_METHODS;0.00;0.00;;;;;;;https://minimusiker.de/shop/#!/Lieblingslieder-zur-Weihnachtszeit/p/253644203;253644203
Lieblingsmensch;116pb-0527;Playback;;Material für deinen Musikunterricht / Playbacks;Musik für Zuhause / Playbacks;;;;;;4.0;;;no;default;0.00;no;GLOBAL_METHODS;0.00;0.00;;;;;Lieblingsmensch |🎤Playback | minimusiker.de;... Ein Riesenkompliment dafür, dass du mich so gut kennst ...🎵Musik für Kinder ♥ Jetzt Playback im Minimusiker Shop runterladen und selber mitsingen! ♫;https://minimusiker.de/shop/#!/Lieblingsmensch/p/253644490;253644490
Lieblingsmensch;116s-0526;Song;;Material für deinen Musikunterricht / Songs;Musik für Zuhause / Songs;;;;;;1.0;;;no;default;0.00;no;GLOBAL_METHODS;0.00;0.00;;;;;Lieblingsmensch |🎵Kinderlied | minimusiker.de;Ein Riesenkompliment dafür, dass du mich so gut kennst ♥ Musik für Kinder ♥ Jetzt MP3 im Minimusiker Shop runterladen und kräftig mitsingen! ♫;https://minimusiker.de/shop/#!/Lieblingsmensch/p/253644644;253644644
Lieder für dich!;cd3-0024;CD;"<p>Wir haben 17 Lieder für dich geschrieben und singen dabei über das, was Kinder so beschäftigt, worüber sie nachdenken und welche Träume sie haben. Das haben wir liebevoll und musikalisch verpackt, so dass es bestimmt auch bei dir ankommt! Es geht um die kleinen Dinge des Alltags und die großen Gefühle einer Welt, die sich um Monster und Zicken oder Astronauten und Freunde dreht. Unbeschwert arrangiert und nachvollziehbar instrumentiert machen die Lieder bestimmt nicht nur Kindern Spaß. Wir können uns vorstellen, dass die CD so manches Mal heimlich im Auto weiterläuft, wenn die Kids schon längst in der Schule oder beim Sport abgegeben sind :)
</p><h5>Hörprobe
</h5><p><audio controls="""" preload=""metadata"" style="" width:100%;"" rel="" width:100%;""><br>	<source src=""http://www.hoerthin.de/audiovorschau/snippet_liederfuerdich.mp3"" type=""audio/mpeg"">
	</audio>
</p><h5>Liederliste
</h5><p>Minimusikersong / Faultier / Kann ich nicht / Ich und du / Alles wird gut / Ich wär so gern ein Astronaut / So wie du / Ich mach so gern Musik / Mein Style / Schussel und ich / Draussen spielen / Was reimt sich auf ""wissen""? / Zickenalarm / Ich bin ein Monster / Tröste mich / Freunde fürs Leben / Augen zu
</p>";Musik für Zuhause / für Viertis;Musik für Zuhause / CDs + Tonies;;https://d2j6dbq0eux0bg.cloudfront.net/images/39150140/1892403509.jpg;;;0.40;17.0;;43;yes;default;0.00;no;GLOBAL_METHODS;0.00;0.00;;;;;Lieder für dich! |💿Kinderlieder | minimusiker.de;Lieder für dich! ♡ Musik für Kinder und Erwachsene ♡ 17 Lieder mit Texten zum Mitsingen 🎵 CD jetzt im Minimusiker-Shop bestellen! ✔;https://minimusiker.de/shop/#!/Lieder-fur-dich/p/253644202;253644202
Lieder für dich!;ton1-0025;Minimusiker-Tonie;"<p>Wir haben 17 Lieder für dich geschrieben und singen dabei über das, was Kinder so beschäftigt, worüber sie nachdenken und welche Träume sie haben. Das haben wir liebevoll und musikalisch verpackt, so dass es bestimmt auch bei dir ankommt! Es geht um die kleinen Dinge des Alltags und die großen Gefühle einer Welt, die sich um Monster und Zicken oder Astronauten und Freunde dreht. Unbeschwert arrangiert und nachvollziehbar instrumentiert machen die Lieder bestimmt nicht nur Kindern Spaß.
</p><h5>Hörprobe
</h5><p><audio controls="""" preload=""metadata"" style="" width:100%;""><br>	<source src=""http://www.hoerthin.de/audiovorschau/snippet_liederfuerdich.mp3"" type=""audio/mpeg""></audio>
</p><h5>Liederliste
</h5><p>Minimusikersong / Faultier / Kann ich nicht / Ich und du / Alles wird gut / Ich wär so gern ein Astronaut / So wie du / Ich mach so gern Musik / Mein Style / Schussel und ich / Draussen spielen / Was reimt sich auf ""wissen""? / Zickenalarm / Ich bin ein Monster / Tröste mich / Freunde fürs Leben / Augen zu
</p>";Musik für Zuhause / für Viertis;Musik für Zuhause / CDs + Tonies;;https://d2j6dbq0eux0bg.cloudfront.net/images/39150140/2761438664.jpg;;#FCA726;0.00;14.99;;16;yes;default;0.00;no;GLOBAL_METHODS;0.00;0.00;;;;;Lieder für dich! - Tonie |❤️Kinderlieder | minimusiker.de;♡ Minimusiker-Tonie ♡ Lieblingslieder für Kinder ♡ Jetzt Tonie im Minimusiker Shop kaufen und kräftig mitsingen!🎵nur 3€ Versand ✔;https://minimusiker.de/shop/#!/Lieder-fur-dich/p/253644793;253644793
Lieder für dich! 2;ton9-0736;Minimusiker-Tonie;"<p>Wir nehmen dich noch einmal mit in unsere Minimusikerwelt und dort findest du 18 kleine Liedgeschichten, die sich mit alltäglichen Situationen, Träumen und Gefühlen beschäftigen. Dies sind Geschichten, in denen wir uns alle wiederfinden können, egal ob kleine oder große Minimusiker*innen. Wir erzählen dir, warum unsere Welt kunterbunt 🌈 ist, wir lassen zusammen unsere Gedanken fliegen, z.B wenn wir mal nicht so gut drauf sind, wir machen manchmal zusammen Blödsinn und sind albern, wir nehmen all unseren Mut zusammen, wir feiern Geburtstag und sind darüber erstaunt, wie schnell doch die Zeit vergeht.<br></p><h5>Hörprobe</h5><p><audio controls="""" preload=""metadata"" rel=""width:100%;"" style=""width: 100%;"">	<source src=""https://www.hoerthin.de/audiovorschau/Liederfuerdich2_snippet.mp3"" type=""audio/mpeg"">	</audio><br>
</p><h5>Liederliste</h5><p>Komm, wir machen jetzt Musik / Fliegen / Hallo, wer bist du denn? / Wenn ich du wär / Wirre Gedanken / Tu doch nicht so / Komm, wir gehen ins Schwimmbad / Nur Mut / Ich war das nicht / Hier spielt die Musik / Grün, gelb, rot und blau / Das hier geht an dich / Konfetti & Trompeten / Du bist für mich / Ich ess das nicht / Ist schon erledigt / Unsere Zeit / Wenn du bei mir bist
</p>";Musik für Zuhause / CDs + Tonies;;;https://d2j6dbq0eux0bg.cloudfront.net/images/39150140/2885470003.jpg;NEU!!!;#C758C7;0.00;14.99;;15;yes;default;0.00;no;GLOBAL_METHODS;0.00;0.00;;;;;Lieder für dich! 2 - Tonie |❤️Kinderlieder | minimusiker.de;♡ Lieder für dich! 2-Tonie ♡ Lieblingslieder für Kinder ♡ Jetzt Tonie im Minimusiker Shop kaufen und kräftig mitsingen!🎵nur 3€ Versand ✔;https://minimusiker.de/shop/#!/Lieder-fur-dich-2/p/421354801;421354801
Lieder für dich! 2;cd4-0737;CD;"<p>Wir nehmen dich noch einmal mit in unsere <strong>Minimusikerwelt </strong>und dort findest du <strong>18 kleine Liedgeschichten</strong>, die sich mit <strong>alltäglichen Situationen, Träumen und Gefühlen</strong> beschäftigen. Dies sind Geschichten, in denen wir uns alle wiederfinden können, egal ob kleine oder große Minimusiker*innen. Wir erzählen dir, warum unsere <strong>Welt kunterbunt</strong> 🌈 ist, wir lassen zusammen unsere<strong> Gedanken fliegen</strong>, z.B wenn wir mal nicht so gut drauf sind, wir machen manchmal zusammen <strong>Blödsinn</strong> und sind <strong>albern</strong>, wir nehmen all unseren <strong>Mut</strong> zusammen, wir feiern <strong>Geburtstag</strong> und sind darüber erstaunt, wie schnell doch die <strong>Zeit</strong> vergeht.
</p><p>Das ganze Album — für <strong>Klein und Groß</strong>, gibt es hier als <strong>CD</strong>. Viel Freude beim Hören!<br>
</p><h5>Hörprobe
</h5><p><audio controls="""" preload=""metadata"" style="" width:100%;"" rel="" width:100%;""><br>	<source src=""http://www.hoerthin.de/audiovorschau/Liederfuerdich2_snippet.mp3"" type=""audio/mpeg"">
	</audio>
</p><h5>Liederliste
</h5><p>Komm, wir machen jetzt Musik / Fliegen / Hallo, wer bist du denn / Wenn ich du wär / Wirre Gedanken / Tu doch nicht so / Komm, wir geh'n ins Schwimmbaaaad / Nur Mut / Ich war das nicht / Hier spielt die Musik / Grün, gelb, rot und blau / Das hier geht an dich / Konfetti & Trompeten / Du bist für mich / Ich ess das nicht / Ist schon erledigt / Unsere Zeit / Wenn du bei mir bist
</p>";Musik für Zuhause / für Viertis;Musik für Zuhause / CDs + Tonies;;https://d2j6dbq0eux0bg.cloudfront.net/images/39150140/2909205258.jpg;NEU!!!;#7091DA;0.40;17.0;;0;no;default;0.00;no;GLOBAL_METHODS;0.00;0.00;;;;;Lieder für dich! 2 |💿Kinderlieder | minimusiker.de; +++ Neues Album +++ Lieder für dich! 2 ♡ Musik für Kinder und Erwachsene ♡ 18 Lieder mit Texten zum Mitsingen 🎵 CD jetzt im Minimusiker-Shop bestellen! ✔;https://minimusiker.de/shop/#!/Lieder-fur-dich-2/p/421355303;421355303
Lieder für dich! 2;cd4digi-0812;mp3 Download;"<p>Wir nehmen dich noch einmal mit in unsere <strong>Minimusikerwelt </strong>und dort findest du <strong>18 kleine Liedgeschichten</strong>, die sich mit <strong>alltäglichen Situationen, Träumen und Gefühlen</strong> beschäftigen. Dies sind Geschichten, in denen wir uns alle wiederfinden können, egal ob kleine oder große Minimusiker*innen. Wir erzählen dir, warum unsere <strong>Welt kunterbunt</strong> 🌈 ist, wir lassen zusammen unsere<strong> Gedanken fliegen</strong>, z.B wenn wir mal nicht so gut drauf sind, wir machen manchmal zusammen <strong>Blödsinn</strong> und sind <strong>albern</strong>, wir nehmen all unseren <strong>Mut</strong> zusammen, wir feiern <strong>Geburtstag</strong> und sind darüber erstaunt, wie schnell doch die <strong>Zeit</strong> vergeht.
</p><p>Das ganze Album — für <strong>Klein und Groß</strong>, gibt es hier als <strong>mp3-Download</strong>. Viel Freude beim Hören!<br>
</p><h5>Hörprobe
</h5><p><audio controls="""" preload=""metadata"" style="" width:100%;"" rel="" width:100%;""><br>	<source src=""http://www.hoerthin.de/audiovorschau/Liederfuerdich2_snippet.mp3"" type=""audio/mpeg"">
	</audio>
</p><h5>Liederliste
</h5><p>Komm, wir machen jetzt Musik / Fliegen / Hallo, wer bist du denn / Wenn ich du wär / Wirre Gedanken / Tu doch nicht so / Komm, wir geh'n ins Schwimmbaaaad / Nur Mut / Ich war das nicht / Hier spielt die Musik / Grün, gelb, rot und blau / Das hier geht an dich / Konfetti & Trompeten / Du bist für mich / Ich ess das nicht / Ist schon erledigt / Unsere Zeit / Wenn du bei mir bist
</p>";Musik für Zuhause / CDs + Tonies;Musik für Zuhause / für Viertis;;https://d2j6dbq0eux0bg.cloudfront.net/images/39150140/2917809216.jpg;NEU!!!;#7091DA;;12.0;;;no;default;0.00;no;GLOBAL_METHODS;0.00;0.00;;;;;Lieder für dich! 2 digital |📀Kinderlieder | minimusiker.de; +++ Neues Album +++ Lieder für dich! 2 ♡ Musik für Kinder und Erwachsene ♡ 18 Lieder🎵 jetzt im Minimusiker-Shop mp3 Download kaufen! ✔;https://minimusiker.de/shop/#!/Lieder-fur-dich-2/p/439708277;439708277
Mädchen gegen Jungs;117pb-0531;Playback;;Material für deinen Musikunterricht / Playbacks;Musik für Zuhause / Playbacks;;;;;;4.0;;;no;default;0.00;no;GLOBAL_METHODS;0.00;0.00;;;;;Mädchen gegen Jungs |🎤Playback | minimusiker.de;Nein, Mädchen gegen Jungs. Das gibt Ärger! Wer ist stärker?🎵Musik für Kinder ♥ Jetzt Playback im Minimusiker Shop runterladen und selber mitsingen! ♫;https://minimusiker.de/shop/#!/Madchen-gegen-Jungs/p/253644491;253644491
Mädchen gegen Jungs;117s-0530;Song;;Material für deinen Musikunterricht / Songs;Musik für Zuhause / Songs;;;;;;1.0;;;no;default;0.00;no;GLOBAL_METHODS;0.00;0.00;;;;;Mädchen gegen Jungs |🎵Kinderlied | minimusiker.de;Das gibt Ärger! Wer ist stärker? ♥ Musik für Kinder ♥ Jetzt MP3 im Minimusiker Shop runterladen und kräftig mitsingen! ♫;https://minimusiker.de/shop/#!/Madchen-gegen-Jungs/p/253644645;253644645
Maria durch den Dornwald ging;198n-0613;Noten;"<p>Wirklich alt dieses Lied. Die Melodie soll wohl aus dem 16. Jahrhundert stammen. Erst um 1850 wurde es erstmals publiziert. Trotzdem wird es in einigen Grundschulen noch gern gesungen. Obacht, die Melodie und zum Teil hohen Töne haben es in sich.
</p><ul>
	<li><em>Tonart: C#-Moll</em></li>
	<li><em>Stimmumfang: g# - a1</em></li>
	<li><em>Level: geübte Sänger*innen</em></li>
	<li><em>Geeignet für: 3.- 4. Grundschulklasse</em></li>
</ul><h5>Hörprobe</h5><p><audio controls="""" preload=""metadata"" rel=""width:100%;"" style=""width: 100%;"">
	<source src=""https://www.hoerthin.de/audiovorschau/mariadurchdendornwaldging.mp3"" type=""audio/mpeg"">
	</audio>
</p><h5>Stichworte</h5><p>Maria, Jesus, Dornwald, Klassiker, Kyrieleison
</p>";Material für deinen Musikunterricht / Noten+;;;https://d2j6dbq0eux0bg.cloudfront.net/images/39150140/2558104702.jpg;;;;2.0;;;no;default;0.00;no;GLOBAL_METHODS;0.00;0.00;;;;;Maria durch den Dornwald ging |🎼Noten | minimusiker.de;... Kyrie eleison ...🎄Weihnachtslieder für Kinder ♥ Jetzt Noten im Minimusiker Shop runterladen und selber musizieren! ♫;https://minimusiker.de/shop/#!/Maria-durch-den-Dornwald-ging/p/253644321;253644321
Maria durch den Dornwald ging;198s-0615;Song;"<p>Wirklich alt dieses Lied. Die Melodie soll wohl aus dem 16. Jahrhundert stammen. Erst um 1850 wurde es erstmals publiziert. Trotzdem wird es in einigen Grundschulen noch gern gesungen. Obacht, die Melodie und zum Teil hohen Töne haben es in sich.
</p><ul>
	<li><em>Tonart: C#-Moll</em></li>
	<li><em>Stimmumfang: g# - a1</em></li>
	<li><em>Level: geübte Sänger*innen</em></li>
	<li><em>Geeignet für: 3.- 4. Grundschulklasse</em></li>
</ul><h5>Hörprobe</h5><p><audio controls="""" preload=""metadata"" rel=""width:100%;"" style=""width: 100%;"">
	<source src=""https://www.hoerthin.de/audiovorschau/mariadurchdendornwaldging.mp3"" type=""audio/mpeg"">
	</audio>
</p><h5>Stichworte</h5><p>Maria, Jesus, Dornwald, Klassiker, Kyrieleison
</p>";Material für deinen Musikunterricht / Songs;Musik für Zuhause / Songs;;https://d2j6dbq0eux0bg.cloudfront.net/images/39150140/2558125869.jpg;;;;1.0;;;yes;default;0.00;no;GLOBAL_METHODS;0.00;0.00;;;;;Maria durch den Dornwald ging |🎄Kinderlied | minimusiker.de;Kyrie eleison ♥ Weihnachtslieder für Kinder ♥ Jetzt MP3 im Minimusiker Shop runterladen und kräftig mitsingen! ♫;https://minimusiker.de/shop/#!/Maria-durch-den-Dornwald-ging/p/253644612;253644612
Maria durch den Dornwald ging;198t-0616;Text;"<p>Wirklich alt dieses Lied. Die Melodie soll wohl aus dem 16. Jahrhundert stammen. Erst um 1850 wurde es erstmals publiziert. Trotzdem wird es in einigen Grundschulen noch gern gesungen. Obacht, die Melodie und zum Teil hohen Töne haben es in sich. 
</p><ul>
	<li><em>Tonart: C#-Moll</em></li>
	<li><em>Stimmumfang: g# - a1</em></li>
	<li><em>Level: geübte Sänger*innen</em></li>
<li><em>Geeignet für: 3.- 4. Grundschulklasse</em></li>
</ul><h5>Hörprobe</h5><p><audio controls="""" preload=""metadata"" rel=""width:100%;"" style=""width: 100%;"">
	<source src=""https://www.hoerthin.de/audiovorschau/mariadurchdendornwaldging.mp3"" type=""audio/mpeg"">
	</audio>
</p><h5>Stichworte</h5><p>Maria, Jesus, Dornwald, Klassiker, Kyrieleison
</p>";Musik für Zuhause / Songtexte;Material für deinen Musikunterricht / Texte;;https://d2j6dbq0eux0bg.cloudfront.net/images/39150140/2558125879.jpg;;;;0.0;;;yes;default;0.00;no;GLOBAL_METHODS;0.00;0.00;;;;;Maria durch den Dornwald ging |📝Text | minimusiker.de;... Kyrie eleison ... 🎄Weihnachtslieder für Kinder ♥ Jetzt kostenlose Texte im Minimusiker Shop runterladen und selber mitsingen! ♫;https://minimusiker.de/shop/#!/Maria-durch-den-Dornwald-ging/p/253644748;253644748
Materialpaket #1;mp1-0001;Unterrichtsmaterial;"<p>Passend für alle Grundschulklassen, haben wir hier ein schönes Paket zusammengestellt. ""Zwei kleine Wölfe"" ist ein wirklich eingängiges Lied, dass direkt zum Mitsingen und Mitspielen anregt. Das Abendlied erzeugt schon beim hören eine entspannte und besinnliche Stimmung. Kombiniert werden beide Teile durch eine passende Klanggeschichte. Viel Spaß beim probieren!</p><h5>Themen im Unterrichtmaterial</h5><ul>
		<li>Shuffle-Rhythmus</li>
		<li>Lieder mit 4-taktiger Akkordstruktur</li>
		<li>Spielbegleitung mit dem Glockenspiel</li>
		<li>chorisches Singen</li>
	</ul><h5>Arbeitsblätter und mehr downloaden</h5><ul>
		<li>Materialpaket (Gesamtumfang: 27 Seiten)</li>
		<li>Karteikarten mit Kurzinfos zu beiden Songs</li>
		<li>Coronabedingte Umsetzungsalternativen</li>
		<li>Noten+ und Songtexte </li>
		<li>Mitspielsätze für Glockenspiele</li>
		<li>Song & Playback zu ""2 kleine Wölfe""</li>
		<li>Song & Playback zu ""Abendlied""</li>
	</ul>";Material für deinen Musikunterricht / Materialpakete;;;https://d2j6dbq0eux0bg.cloudfront.net/images/39150140/1792840474.jpg;;#FCA726;;13.0;;;yes;default;0.00;no;GLOBAL_METHODS;0.00;0.00;;;;;Unterrichtsmaterial #1 |📚Grundschule | minimusiker.de;2 kleine Wölfe / Abendlied🎵Musikunterricht an Grundschulen ♥ auch für fachfremde Pädagogen ♫ jetzt kostenlos im Minimusiker Shop downloaden!✓;https://minimusiker.de/shop/#!/Materialpaket-1/p/253644210;253644210
Materialpaket #10;mp10-0010;Unterrichtsmaterial;"<p>Fächerübergreifend arbeiten und die Persönlichkeit stärken. Genau das richtige für Grundschulkinder. Mit unserer Wochenuhr und passenden Arbeitsblättern zu ""Laurentia"" bekommen die Kinder einen richtigen Durchblick. ""Das Lied über mich"" rundet das Paket ab, denn hier geht es um Persönlichkeitsmerkmale und Charaktereigenschaften. Gerade auch etwas für ältere Kinder!
</p>
<h5>Themen im Unterrichtsmaterial</h5>
<ul>
	<li>4/4 und 6/8 Takt (mit Hörquiz)</li>
	<li>Spielbegleitung mit Boomwhackers</li>
	<li>basteln und bewegen</li>
	<li>eigene Strophen schreiben</li>
	<li>Persönlichkeit und Selbstwahrnehmung (Steckbrief)</li>
</ul>
<h5>Arbeitsblätter und mehr downloaden</h5>
<ul>
	<li>Materialpaket (Gesamtumfang: 33 Seiten)</li>
	<li>Karteikarten mit Kurzinfos zu beiden Songs</li>
	<li>Coronabedingte Umsetzungsalternativen</li>
	<li>Noten+ und Songtexte </li>
	<li>Mitspielsätze für Boomwhackers</li>
	<li>Song & Playback zu ""Laurentia liebe Lauretia mein""</li>
	<li>Song & Playback zu ""Das Lied über mich""</li>
</ul>";Material für deinen Musikunterricht / Materialpakete;;;https://d2j6dbq0eux0bg.cloudfront.net/images/39150140/1838606013.jpg;;;;13.0;;;yes;default;0.00;no;GLOBAL_METHODS;0.00;0.00;;;;;Unterrichtsmaterial #10 |📚Grundschule | minimusiker.de;Laurentia, liebe Laurentia / Das Lied über mich🎵Musikunterricht an Grundschulen ♥ auch für fachfremde Pädagogen ♫ jetzt im Minimusiker Shop kaufen!✓;https://minimusiker.de/shop/#!/Materialpaket-10/p/253644219;253644219
Materialpaket #11;mp11-0011;Unterrichtsmaterial;"<p>Was für eine wundervolle Zeit um die Laternenumzüge. In diesem Material geht es um Bräuche und eine spielerische Umsetzungen in Form eines Theaterspiels zu Sankt Martin. Der festliche 6/8-Takt beim Lied ""Ich geh mit meiner Laterne"" lässt sich super mit rhythmischer Bodypercussion begleiten.</p><h5>Themen im Unterrichtsmaterial</h5><ul><li>4/4- und 6/8-Takt (mit Höraufgabe)</li><li>Spielbegleitung mit Bodypercussion und Boomwhackers</li><li>Instrumente erkennen und benennen</li><li>Theaterspiel und kreative Bastelidee</li></ul><h5>Arbeitsblätter und mehr downloaden</h5><ul><li>Materialpaket (Gesamtumfang: 28 Seiten)</li><li>Karteikarten mit Kurzinfos zu beiden Songs</li><li>Coronabedingte Umsetzungsalternativen</li><li>Noten+ und Songtexte </li><li>Mitspielsätze für Boomwhackers</li><li>Song & Playback zu ""Sankt Martin""</li><li>Song & Playback zu ""Ich geh mit meiner Laterne""</li></ul>";Material für deinen Musikunterricht / Materialpakete;;;https://d2j6dbq0eux0bg.cloudfront.net/images/39150140/2494978359.jpg;;;;13.0;;;yes;default;0.00;no;GLOBAL_METHODS;0.00;0.00;;;;;Unterrichtsmaterial #11 |📚Grundschule | minimusiker.de;Sankt Martin / Ich geh mit meiner Laterne🍁Musikunterricht an Grundschulen ♥ auch für fachfremde Pädagogen ♫ jetzt im Minimusiker Shop kaufen!✓;https://minimusiker.de/shop/#!/Materialpaket-11/p/253644220;253644220
Materialpaket #12;mp12-0012;Unterrichtsmaterial;"<p>Der Spaß an der Musik steht in diesem Paket ganz im Vordergrund. Dafür haben wir für euch ""3 Chinesen..."" und die"" Wanze"" zusammengeschnürt und passend aufgearbeitet. Beides sehr lustige Lieder, die aber keineswegs zu kurz kommen, wenn es um Lerninhalte geht. Mit unserem Ratespiel, der Kreidetastatur auf eurem Schulhof und den passenden Karteikarten zu diesem Paket, seid ihr perfekt auf den Unterricht vorbereitet.</p><h5>Themen im Unterrichtsmaterial</h5><ul>
		<li>hören und verstehen</li>
		<li>Stufenakkorde</li>
		<li>Spielbegleitung mit Boomwhackers und Percussion</li>
		<li>Instrumentenkunde</li>
	</ul><h5>Arbeitsblätter und mehr downloaden</h5><ul>
		<li>Materialpaket (16 Seiten)</li>
		<li>Karteikarten mit Kurzinfos zu beiden Songs</li>
      	<li>Coronabedingte Umsetzungsalternativen</li>
		<li>Noten+ und Songtexte </li>
		<li>Mitspielsätze für Bommwhackers und Percussion</li>
		<li>Song & Playback zu ""3 Chinesen mit dem Kontrabass""</li>
		<li>Song & Playback zu ""Auf der Mauer, auf der Lauer""</li>
	</ul>";Material für deinen Musikunterricht / Materialpakete;;;https://d2j6dbq0eux0bg.cloudfront.net/images/39150140/1838609180.jpg;;;;13.0;;;yes;default;0.00;no;GLOBAL_METHODS;0.00;0.00;;;;;Unterrichtsmaterial #12 |📚Grundschule | minimusiker.de;3 Chinesen mit dem... / Auf der Mauer, auf der...🎵Musikunterricht an Grundschulen ♥ auch für fachfremde Pädagogen ♫ jetzt im Minimusiker Shop kaufen!✓;https://minimusiker.de/shop/#!/Materialpaket-12/p/253644221;253644221
